ncName,ncType,Score
TANK,mRNA,-1.0
SSFA2,mRNA,-1.0
GLUL,mRNA,-1.0
HIPK1,mRNA,-1.0
MKNK2,mRNA,-1.0
TUBB2B,mRNA,-1.0
CRTC3,mRNA,-1.0
HMGCR,mRNA,-1.0
TNFRSF10B,mRNA,-1.0
SATB2,mRNA,-1.0
ABHD5,mRNA,-1.0
DESI1,mRNA,-1.0
C5orf30,mRNA,-1.0
BDP1,mRNA,-1.0
RFX7,mRNA,-1.0
TNRC6B,mRNA,-1.0
ANLN,mRNA,-1.0
PDE7A,mRNA,-1.0
TAOK3,mRNA,-1.0
ZNF721,mRNA,-1.0
PDCL,mRNA,-1.0
CCNE2,mRNA,-1.0
BTF3,mRNA,-1.0
PPP2CB,mRNA,-1.0
LRP12,mRNA,-1.0
FEM1A,mRNA,-1.0
MIA3,mRNA,-1.0
TNFRSF21,mRNA,-1.0
GALNT2,mRNA,-1.0
KLHL28,mRNA,-1.0
RAB21,mRNA,-1.0
ABCF1,mRNA,-1.0
DNAJC27,mRNA,-1.0
PELI2,mRNA,-1.0
SAMD8,mRNA,-1.0
IFNAR2,mRNA,-1.0
AKT2,mRNA,-1.0
COX8A,mRNA,-1.0
PTBP3,mRNA,-1.0
KLF11,mRNA,-1.0
KPNB1,mRNA,-1.0
RNF149,mRNA,-1.0
JUND,mRNA,-1.0
BASP1,mRNA,-1.0
CCND1,mRNA,-1.0
TMEM123,mRNA,-1.0
ARL1,mRNA,-1.0
TNPO2,mRNA,-1.0
CCDC47,mRNA,-1.0
TRAPPC1,mRNA,-1.0
GALNT3,mRNA,-1.0
RNF145,mRNA,-1.0
CDK6,mRNA,-1.0
GPR37L1,mRNA,-1.0
IFIT5,mRNA,-1.0
RHOB,mRNA,-1.0
SLAIN1,mRNA,-1.0
ERBB2,mRNA,-1.0
ZNF134,mRNA,-1.0
KLHDC8B,mRNA,-1.0
PDE3B,mRNA,-1.0
EPHA7,mRNA,-1.0
CAST,mRNA,-1.0
CCDC28A,mRNA,-1.0
RHEB,mRNA,-1.0
VPS13C,mRNA,-1.0
DPY19L1,mRNA,-1.0
PIK3R2,mRNA,-1.0
JAG1,lncRNA,-1.0
NR2F6,mRNA,-1.0
EIF1,mRNA,-1.0
RAB23,mRNA,-1.0
RAB2A,mRNA,-1.0
FMR1,mRNA,-1.0
XPO1,mRNA,-1.0
SYPL1,mRNA,-1.0
DMKN,mRNA,-1.0
FNIP2,mRNA,-1.0
TCP11L1,mRNA,-1.0
BCL7A,mRNA,-1.0
TBC1D23,mRNA,-1.0
CHSY1,mRNA,-1.0
PAPD7,mRNA,-1.0
ASPH,mRNA,-1.0
BAZ2A,mRNA,-1.0
RNF219,mRNA,-1.0
PPP1R12C,mRNA,-1.0
ATP6V0E1,mRNA,-1.0
HNRNPA3,mRNA,-1.0
WHSC1,mRNA,-1.0
OTUD1,mRNA,-1.0
IDE,mRNA,-1.0
ANGEL1,mRNA,-1.0
IRF1,mRNA,-1.0
PRRT3,mRNA,-1.0
WDR44,mRNA,-1.0
HOXA11,mRNA,-1.0
FANCA,mRNA,-1.0
ZNF224,mRNA,-1.0
ITSN1,mRNA,-1.0
MYO1C,mRNA,-1.0
R3HDM1,mRNA,-1.0
VPS4A,mRNA,-1.0
PRKAG2,mRNA,-1.0
NGRN,mRNA,-1.0
SEPT7,mRNA,-1.0
FZD6,mRNA,-1.0
ZBTB7A,mRNA,-1.0
TBCB,mRNA,-1.0
CERCAM,mRNA,-1.0
FGF2,mRNA,-1.0
C5orf24,mRNA,-1.0
SEC24A,mRNA,-1.0
TCF4,mRNA,-1.0
EPT1,mRNA,-1.0
ZBTB10,mRNA,-1.0
FAM189B,mRNA,-1.0
LRIG3,mRNA,-1.0
PSMD7,mRNA,-1.0
IGF2BP3,mRNA,-1.0
ANKRD13B,mRNA,-1.0
FNIP1,mRNA,-1.0
MAPKAP1,mRNA,-1.0
CDCA4,mRNA,-1.0
ZNF24,mRNA,-1.0
MCL1,mRNA,-1.0
MED17,mRNA,-1.0
PPP1R10,mRNA,-1.0
GOT2,mRNA,-1.0
B4GALT6,mRNA,-1.0
GAPVD1,mRNA,-1.0
LDHB,mRNA,-1.0
ATP2A2,mRNA,-1.0
MED13L,mRNA,-1.0
USP28,mRNA,-1.0
CSNK1A1,mRNA,-1.0
CSPG5,mRNA,-1.0
ZDHHC18,mRNA,-1.0
ZNF302,mRNA,-1.0
JOSD1,mRNA,-1.0
IFT20,mRNA,-1.0
NUDT5,mRNA,-1.0
CST3,mRNA,-1.0
E2F1,mRNA,-1.0
CELF2,mRNA,-1.0
C1orf131,mRNA,-1.0
KHDRBS1,mRNA,-1.0
PPP2CA,mRNA,-1.0
PLA2G12A,mRNA,-1.0
TMEM30A,mRNA,-1.0
FOXC1,mRNA,-1.0
NABP1,mRNA,-1.0
CNN3,mRNA,-1.0
GIT2,mRNA,-1.0
IMP3,mRNA,-1.0
HNRNPAB,mRNA,-1.0
CPEB2,mRNA,-1.0
DHTKD1,mRNA,-1.0
MBD6,mRNA,-1.0
AP2B1,mRNA,-1.0
BCAP29,mRNA,-1.0
AP1S1,mRNA,-1.0
TPD52,mRNA,-1.0
BTG3,mRNA,-1.0
JAM3,mRNA,-1.0
C7orf49,mRNA,-1.0
ARL4A,mRNA,-1.0
SLC11A2,mRNA,-1.0
HECTD1,mRNA,-1.0
IGF2BP1,mRNA,-1.0
CLTC,mRNA,-1.0
SEH1L,mRNA,-1.0
LPGAT1,mRNA,-1.0
RPS3,mRNA,-1.0
GTF2E2,mRNA,-1.0
SECISBP2L,mRNA,-1.0
DNAJC7,mRNA,-1.0
HUWE1,mRNA,-1.0
MOB2,mRNA,-1.0
BHLHE40,mRNA,-1.0
PALLD,mRNA,-1.0
NCOA3,mRNA,-1.0
CRTC2,mRNA,-1.0
ACOT13,mRNA,-1.0
FAM73A,mRNA,-1.0
CAPN2,mRNA,-1.0
CPOX,mRNA,-1.0
SBNO1,mRNA,-1.0
PRR14L,mRNA,-1.0
ADAR,mRNA,-1.0
LEMD3,mRNA,-1.0
LIN54,mRNA,-1.0
NDFIP1,mRNA,-1.0
SLC9A7,mRNA,-1.0
DUS1L,mRNA,-1.0
ITGA6,mRNA,-1.0
F2R,mRNA,-1.0
STK17B,mRNA,-1.0
RUFY3,mRNA,-1.0
TNPO3,mRNA,-1.0
PDCD4,mRNA,-1.0
STX17,mRNA,-1.0
CRYBG3,mRNA,-1.0
MAP4K3,mRNA,-1.0
GRAMD1A,mRNA,-1.0
MTX3,mRNA,-1.0
ZFHX3,mRNA,-1.0
ZFYVE9,mRNA,-1.0
PRKAB2,mRNA,-1.0
KLF10,mRNA,-1.0
SUDS3,mRNA,-1.0
IBTK,mRNA,-1.0
NRARP,mRNA,-1.0
CBFB,mRNA,-1.0
FUS,mRNA,-1.0
RPL35A,mRNA,-1.0
HNRNPD,mRNA,-1.0
ITCH,mRNA,-1.0
ANO6,mRNA,-1.0
FYCO1,mRNA,-1.0
TUSC2,mRNA,-1.0
PEG10,mRNA,-1.0
ERLIN1,mRNA,-1.0
CERK,mRNA,-1.0
TAF15,mRNA,-1.0
GRB2,mRNA,-1.0
PDIK1L,mRNA,-1.0
PRKAA1,mRNA,-1.0
PDCD11,mRNA,-1.0
RHOA,mRNA,-1.0
KDM2A,mRNA,-1.0
PHF6,mRNA,-1.0
ATF6,mRNA,-1.0
FAM84B,mRNA,-1.0
YWHAB,mRNA,-1.0
KIF5B,mRNA,-1.0
CD2AP,mRNA,-1.0
PTGES3,mRNA,-1.0
SERINC3,mRNA,-1.0
FRMD6,mRNA,-1.0
ZNF100,mRNA,-1.0
EXOSC2,mRNA,-1.0
ACBD3,mRNA,-1.0
TMPO,mRNA,-1.0
NUDT19,mRNA,-1.0
HMGCS1,mRNA,-1.0
SLC38A1,mRNA,-1.0
RDH11,mRNA,-1.0
PNRC1,mRNA,-1.0
IRAK1,mRNA,-1.0
TADA1,mRNA,-1.0
PAPOLG,mRNA,-1.0
SLC39A9,mRNA,-1.0
N4BP2,mRNA,-1.0
TNRC6A,mRNA,-1.0
PGK1,mRNA,-1.0
TGIF2,mRNA,-1.0
SUZ12,mRNA,-1.0
SUV420H2,mRNA,-1.0
BRWD1,mRNA,-1.0
MAK16,mRNA,-1.0
SENP1,mRNA,-1.0
UTRN,mRNA,-1.0
RAB34,mRNA,-1.0
CSTF1,mRNA,-1.0
ITPRIPL2,mRNA,-1.0
FBXW11,mRNA,-1.0
IDI1,mRNA,-1.0
RASGEF1B,mRNA,-1.0
PODXL,mRNA,-1.0
SLC37A4,mRNA,-1.0
ERCC6,mRNA,-1.0
RBM6,mRNA,-1.0
SEPT2,mRNA,-1.0
FAM46C,mRNA,-1.0
ARL2,mRNA,-1.0
SP1,mRNA,-1.0
KXD1,mRNA,-1.0
DNAJB12,mRNA,-1.0
B4GALT4,mRNA,-1.0
RPS6KA3,mRNA,-1.0
MAP4K4,mRNA,-1.0
MMD,mRNA,-1.0
RBPJ,mRNA,-1.0
LARP1,mRNA,-1.0
VANGL1,mRNA,-1.0
DYRK1B,mRNA,-1.0
HDGF,mRNA,-1.0
HSP90B1,mRNA,-1.0
ARFGEF1,mRNA,-1.0
AURKA,mRNA,-1.0
GULP1,mRNA,-1.0
APPL1,mRNA,-1.0
HSPA5,mRNA,-1.0
TXNRD1,mRNA,-1.0
PIM3,mRNA,-1.0
SMAD5,mRNA,-1.0
C9orf69,mRNA,-1.0
NCOA1,mRNA,-1.0
MET,mRNA,-1.0
TTC13,mRNA,-1.0
TANC1,mRNA,-1.0
C16orf70,mRNA,-1.0
AHCTF1,mRNA,-1.0
TNIP1,mRNA,-1.0
UNC13B,mRNA,-1.0
ZNF506,mRNA,-1.0
ARPC2,mRNA,-1.0
ARID1B,mRNA,-1.0
ZNF451,mRNA,-1.0
CDC73,mRNA,-1.0
SCAMP2,mRNA,-1.0
PRUNE2,mRNA,-1.0
PDCD6IP,mRNA,-1.0
RAP1A,mRNA,-1.0
GOLGA3,mRNA,-1.0
PHLDA3,mRNA,-1.0
XIAP,mRNA,-1.0
HECTD3,mRNA,-1.0
PBXIP1,mRNA,-1.0
CENPF,mRNA,-1.0
EIF5A,mRNA,-1.0
ARL8A,mRNA,-1.0
RAB11A,mRNA,-1.0
ADPGK,mRNA,-1.0
CHERP,mRNA,-1.0
EDEM3,mRNA,-1.0
ADCY3,mRNA,-1.0
EIF2AK3,mRNA,-1.0
ZFP30,mRNA,-1.0
ZNF512B,mRNA,-1.0
NSF,mRNA,-1.0
MAN2A1,mRNA,-1.0
ZFP91,mRNA,-1.0
CDC14B,mRNA,-1.0
HSPA13,mRNA,-1.0
ZNF554,mRNA,-1.0
CSTF3,mRNA,-1.0
DNAJB9,mRNA,-1.0
PFN1,mRNA,-1.0
C14orf166,mRNA,-1.0
KIAA1147,mRNA,-1.0
NGFRAP1,mRNA,-1.0
NOLC1,mRNA,-1.0
PPIG,mRNA,-1.0
LDLR,mRNA,-1.0
SFMBT1,mRNA,-1.0
LSM14B,mRNA,-1.0
SESN2,mRNA,-1.0
DLG5,mRNA,-1.0
UBLCP1,mRNA,-1.0
CBX4,mRNA,-1.0
TAF5L,mRNA,-1.0
LONRF1,mRNA,-1.0
ZFAND3,mRNA,-1.0
KIAA0101,mRNA,-1.0
KPNA2,mRNA,-1.0
KHDRBS3,mRNA,-1.0
SRSF7,mRNA,-1.0
CHD9,mRNA,-1.0
PLEKHA5,mRNA,-1.0
KCTD2,mRNA,-1.0
WAC,mRNA,-1.0
NUP210,mRNA,-1.0
SCARB2,mRNA,-1.0
DIP2C,mRNA,-1.0
LMNB1,mRNA,-1.0
PRDX3,mRNA,-1.0
CPD,mRNA,-1.0
CIAO1,mRNA,-1.0
FAM134A,mRNA,-1.0
STX3,mRNA,-1.0
ZSWIM6,mRNA,-1.0
CARM1,mRNA,-1.0
ARHGDIA,mRNA,-1.0
PRDM4,mRNA,-1.0
PDP2,mRNA,-1.0
C11orf58,mRNA,-1.0
ADM,mRNA,-1.0
MAPK1IP1L,mRNA,-1.0
SQSTM1,mRNA,-1.0
ZFAND6,mRNA,-1.0
HS6ST2,mRNA,-1.0
USP9X,mRNA,-1.0
SMARCE1,mRNA,-1.0
RNF34,mRNA,-1.0
SATB1,mRNA,-1.0
RPRD1A,mRNA,-1.0
FAM122B,mRNA,-1.0
CEP350,mRNA,-1.0
RNF213,mRNA,-1.0
POLE3,mRNA,-1.0
CPEB4,mRNA,-1.0
CGGBP1,mRNA,-1.0
GNB2L1,mRNA,-1.0
KIF14,mRNA,-1.0
CDCA3,mRNA,-1.0
C2orf69,mRNA,-1.0
STXBP3,mRNA,-1.0
PCNX,mRNA,-1.0
NOV,mRNA,-1.0
C9orf40,mRNA,-1.0
NUS1,mRNA,-1.0
NR4A2,mRNA,-1.0
DNMBP,mRNA,-1.0
FAM98A,mRNA,-1.0
CTH,mRNA,-1.0
ARPP19,mRNA,-1.0
C9orf78,mRNA,-1.0
MAP2K1,mRNA,-1.0
H2AFX,mRNA,-1.0
KDSR,mRNA,-1.0
FAM168B,mRNA,-1.0
PTRH2,mRNA,-1.0
PPP1CB,mRNA,-1.0
USP25,mRNA,-1.0
ZKSCAN1,mRNA,-1.0
GEN1,mRNA,-1.0
KLHL29,mRNA,-1.0
ZNF267,mRNA,-1.0
QSER1,mRNA,-1.0
TERF2,mRNA,-1.0
STXBP5,mRNA,-1.0
PIK3C2B,mRNA,-1.0
NCLN,mRNA,-1.0
IGF2R,mRNA,-1.0
SQLE,mRNA,-1.0
CHST7,mRNA,-1.0
ESYT1,mRNA,-1.0
MEF2D,mRNA,-1.0
NAPEPLD,mRNA,-1.0
FNBP4,mRNA,-1.0
FANCL,mRNA,-1.0
EIF2B1,mRNA,-1.0
KAT2B,mRNA,-1.0
C16orf87,mRNA,-1.0
MARCH7,mRNA,-1.0
PKIA,mRNA,-1.0
SLC7A6,mRNA,-1.0
LCOR,mRNA,-1.0
ADPRHL2,mRNA,-1.0
DYNC1LI2,mRNA,-1.0
BAG4,mRNA,-1.0
NEK9,mRNA,-1.0
B4GALT2,mRNA,-1.0
MTFMT,mRNA,-1.0
BRD2,mRNA,-1.0
ELL,mRNA,-1.0
COLEC12,mRNA,-1.0
TMEM100,mRNA,-1.0
TAF7,mRNA,-1.0
CCDC137,mRNA,-1.0
COG1,mRNA,-1.0
ATP6V0C,mRNA,-1.0
LRRC8B,mRNA,-1.0
DAZAP1,mRNA,-1.0
EPHB3,mRNA,-1.0
SIRT7,mRNA,-1.0
PANK3,mRNA,-1.0
RBM12,mRNA,-1.0
ELAC2,mRNA,-1.0
HS3ST3B1,mRNA,-1.0
TBX3,mRNA,-1.0
JUN,mRNA,-1.0
CHMP7,mRNA,-1.0
ZDHHC5,mRNA,-1.0
HEY1,mRNA,-1.0
PHAX,mRNA,-1.0
NXPE3,mRNA,-1.0
WSB1,mRNA,-1.0
EPS8,mRNA,-1.0
ZRANB2,mRNA,-1.0
PKM,mRNA,-1.0
TRRAP,mRNA,-1.0
TTPAL,mRNA,-1.0
SLX4,mRNA,-1.0
TMEM2,mRNA,-1.0
SLC16A1,mRNA,-1.0
PGM2L1,mRNA,-1.0
ACSL3,mRNA,-1.0
HELZ,mRNA,-1.0
TRIAP1,mRNA,-1.0
AAK1,mRNA,-1.0
RBM33,mRNA,-1.0
GOLGA1,mRNA,-1.0
ATP2B1,mRNA,-1.0
HNRNPUL1,mRNA,-1.0
ETS2,mRNA,-1.0
ZDHHC17,mRNA,-1.0
PIGS,mRNA,-1.0
GTPBP10,mRNA,-1.0
DSG2,mRNA,-1.0
TBL1XR1,mRNA,-1.0
MAT2B,mRNA,-1.0
ID4,mRNA,-1.0
C5orf22,mRNA,-1.0
LMAN1,mRNA,-1.0
RNF111,mRNA,-1.0
OTUD3,mRNA,-1.0
HIST2H2BE,mRNA,-1.0
RAB10,mRNA,-1.0
CLCN5,mRNA,-1.0
SIRPA,mRNA,-1.0
ODC1,mRNA,-1.0
CBX7,mRNA,-1.0
USP32,mRNA,-1.0
ABHD2,mRNA,-1.0
MRFAP1,mRNA,-1.0
MAP4,mRNA,-1.0
STAT5B,mRNA,-1.0
CSTB,mRNA,-1.0
ENC1,mRNA,-1.0
SH3RF1,mRNA,-1.0
LIMK1,mRNA,-1.0
EIF2S1,mRNA,-1.0
FAM135A,mRNA,-1.0
KLHDC3,mRNA,-1.0
PHC2,mRNA,-1.0
BNIP2,mRNA,-1.0
ARIH1,mRNA,-1.0
IMPDH1,mRNA,-1.0
AP3D1,mRNA,-1.0
SLTM,mRNA,-1.0
ADCY6,mRNA,-1.0
MBTPS1,mRNA,-1.0
KIF7,mRNA,-1.0
MAP3K3,mRNA,-1.0
TGFBR3,mRNA,-1.0
HNRNPUL2,mRNA,-1.0
MEPCE,mRNA,-1.0
ARRDC3,mRNA,-1.0
ZBTB8A,mRNA,-1.0
MAPK1,mRNA,-1.0
PURB,mRNA,-1.0
SMG1,mRNA,-1.0
SPIRE1,mRNA,-1.0
PSAP,mRNA,-1.0
ACVR1B,mRNA,-1.0
C5orf15,mRNA,-1.0
DLC1,mRNA,-1.0
STK38,mRNA,-1.0
ANKRD52,mRNA,-1.0
ANKRD13C,mRNA,-1.0
ZNF217,mRNA,-1.0
SLC7A2,mRNA,-1.0
ABL2,mRNA,-1.0
RPL36,mRNA,-1.0
SESTD1,mRNA,-1.0
ATP5J2,mRNA,-1.0
RBM3,mRNA,-1.0
TULP4,mRNA,-1.0
RPAIN,mRNA,-1.0
LDHA,mRNA,-1.0
TRUB1,mRNA,-1.0
SLC25A17,mRNA,-1.0
UBR3,mRNA,-1.0
CDK4,mRNA,-1.0
TMEM184A,mRNA,-1.0
DDAH1,mRNA,-1.0
FOXD1,mRNA,-1.0
TBKBP1,mRNA,-1.0
SPPL2A,mRNA,-1.0
MYBL2,mRNA,-1.0
TAF1,mRNA,-1.0
IGF1R,mRNA,-1.0
FLJ20373,mRNA,-1.0
EIF3I,mRNA,-1.0
YEATS4,mRNA,-1.0
MCFD2,mRNA,-1.0
GOLM1,mRNA,-1.0
SHCBP1,mRNA,-1.0
CENPP,mRNA,-1.0
TUBA1B,mRNA,-1.0
KIF1B,mRNA,-1.0
TMSB10,mRNA,-1.0
RAB31,mRNA,-1.0
RNF167,mRNA,-1.0
TSC1,mRNA,-1.0
RAB12,mRNA,-1.0
MTF2,mRNA,-1.0
MAP3K2,mRNA,-1.0
PRKCE,mRNA,-1.0
CLASP1,mRNA,-1.0
MAP2K4,mRNA,-1.0
VBP1,mRNA,-1.0
SLC22A5,mRNA,-1.0
SOCS6,mRNA,-1.0
TBC1D9B,mRNA,-1.0
BTN2A1,mRNA,-1.0
CALM2,mRNA,-1.0
EYA3,mRNA,-1.0
ANKRD27,mRNA,-1.0
ZDHHC20,mRNA,-1.0
FNDC3A,mRNA,-1.0
TBCCD1,mRNA,-1.0
DEK,mRNA,-1.0
SERTAD3,mRNA,-1.0
SUGP2,mRNA,-1.0
SIRT5,mRNA,-1.0
EXOC5,mRNA,-1.0
POGK,mRNA,-1.0
OTUD7B,mRNA,-1.0
ZNF680,mRNA,-1.0
YY1,mRNA,-1.0
SCAF11,mRNA,-1.0
AKAP5,mRNA,-1.0
EPB41,mRNA,-1.0
PAG1,mRNA,-1.0
CCNB1,mRNA,-1.0
PCSK6,mRNA,-1.0
FOXJ2,mRNA,-1.0
DARS,mRNA,-1.0
HOXC4,mRNA,-1.0
UBA1,mRNA,-1.0
FUBP3,mRNA,-1.0
SIGMAR1,mRNA,-1.0
RPRM,mRNA,-1.0
COG6,mRNA,-1.0
VRK1,mRNA,-1.0
RBM17,mRNA,-1.0
NEFL,lncRNA,-1.0
KIF1C,mRNA,-1.0
BTBD7,mRNA,-1.0
AHCY,mRNA,-1.0
THAP1,mRNA,-1.0
RECK,mRNA,-1.0
ISL1,mRNA,-1.0
ANKLE2,mRNA,-1.0
RNF128,mRNA,-1.0
GATA2,mRNA,-1.0
ZNF223,mRNA,-1.0
UBL3,mRNA,-1.0
GPBP1L1,mRNA,-1.0
TUBA1C,mRNA,-1.0
RPS4X,mRNA,-1.0
ATG14,mRNA,-1.0
ZNF37A,mRNA,-1.0
MAFK,mRNA,-1.0
ARHGAP12,mRNA,-1.0
STX2,mRNA,-1.0
IPO7,mRNA,-1.0
TSC22D3,mRNA,-1.0
TP53INP1,mRNA,-1.0
EIF4E2,mRNA,-1.0
PDHX,mRNA,-1.0
PIK3CB,mRNA,-1.0
ERI1,mRNA,-1.0
CEBPG,mRNA,-1.0
PRPF38B,mRNA,-1.0
LTBP1,mRNA,-1.0
REST,mRNA,-1.0
SGPL1,mRNA,-1.0
NUP43,mRNA,-1.0
MRPL33,mRNA,-1.0
KCNK1,mRNA,-1.0
NAP1L1,mRNA,-1.0
FSTL1,mRNA,-1.0
SRPK1,mRNA,-1.0
CRCP,mRNA,-1.0
ZNF276,mRNA,-1.0
RRP1B,mRNA,-1.0
BSG,mRNA,-1.0
SMARCA2,mRNA,-1.0
TNRC18,mRNA,-1.0
NME1,mRNA,-1.0
TMEM167A,mRNA,-1.0
SGMS2,mRNA,-1.0
UBTD2,mRNA,-1.0
TRAPPC10,mRNA,-1.0
PARD6B,mRNA,-1.0
LZTS2,mRNA,-1.0
GLRX5,mRNA,-1.0
GALNT1,mRNA,-1.0
CDC42SE1,mRNA,-1.0
IKBKB,mRNA,-1.0
MLLT6,mRNA,-1.0
ZBTB33,mRNA,-1.0
CSRNP3,mRNA,-1.0
HOXB3,mRNA,-1.0
NUDT21,mRNA,-1.0
FEZ2,mRNA,-1.0
LRRC47,mRNA,-1.0
ERH,mRNA,-1.0
NHLRC3,mRNA,-1.0
EDA2R,mRNA,-1.0
IVNS1ABP,mRNA,-1.0
SMAD2,mRNA,-1.0
HBP1,mRNA,-1.0
ZNF254,mRNA,-1.0
ARHGEF26,mRNA,-1.0
F3,mRNA,-1.0
CAD,mRNA,-1.0
SH3BGRL2,mRNA,-1.0
ABCB10,mRNA,-1.0
SRRT,mRNA,-1.0
VPS13A,mRNA,-1.0
DSE,mRNA,-1.0
PUM2,mRNA,-1.0
TMED7,mRNA,-1.0
SEPSECS,mRNA,-1.0
FAM13A,mRNA,-1.0
ARAP2,mRNA,-1.0
ZNF410,mRNA,-1.0
SRM,mRNA,-1.0
MSH2,mRNA,-1.0
TBC1D15,mRNA,-1.0
HOXB6,mRNA,-1.0
AZIN1,mRNA,-1.0
ARF1,mRNA,-1.0
FASTK,mRNA,-1.0
FBXO7,mRNA,-1.0
NMT1,mRNA,-1.0
GDE1,mRNA,-1.0
RRS1,mRNA,-1.0
FJX1,mRNA,-1.0
TLK1,mRNA,-1.0
METTL7A,mRNA,-1.0
FNDC3B,mRNA,-1.0
LYN,mRNA,-1.0
CCDC85C,mRNA,-1.0
IARS,mRNA,-1.0
RANBP9,mRNA,-1.0
CDON,mRNA,-1.0
UBE2H,mRNA,-1.0
MAST4,mRNA,-1.0
HLA-A,mRNA,-1.0
FURIN,mRNA,-1.0
ATP5B,mRNA,-1.0
RPUSD4,mRNA,-1.0
ADSS,mRNA,-1.0
AEBP2,mRNA,-1.0
ATG7,mRNA,-1.0
IER5,mRNA,-1.0
MYH9,mRNA,-1.0
RICTOR,mRNA,-1.0
PRPF38A,mRNA,-1.0
CAPZB,mRNA,-1.0
SNX17,mRNA,-1.0
UBA3,mRNA,-1.0
VRK2,mRNA,-1.0
WDFY3,mRNA,-1.0
NAA15,mRNA,-1.0
SLC25A26,mRNA,-1.0
ECHDC1,mRNA,-1.0
KPTN,mRNA,-1.0
EDA,mRNA,-1.0
PAFAH1B1,mRNA,-1.0
FUT10,mRNA,-1.0
ZNF107,mRNA,-1.0
HSP90AA1,mRNA,-1.0
AKIRIN2,mRNA,-1.0
EIF1AD,mRNA,-1.0
CASK,mRNA,-1.0
VTI1B,mRNA,-1.0
MKL2,mRNA,-1.0
MBNL1,mRNA,-1.0
MTHFD1,mRNA,-1.0
PTMA,mRNA,-1.0
MEX3C,mRNA,-1.0
CLIP4,mRNA,-1.0
PNPO,mRNA,-1.0
CBX2,mRNA,-1.0
CLIP1,mRNA,-1.0
SYN2,lncRNA,-1.0
RNF4,mRNA,-1.0
ZMAT3,mRNA,-1.0
SOX12,mRNA,-1.0
MED7,mRNA,-1.0
PRTG,mRNA,-1.0
WDR26,mRNA,-1.0
HSPH1,mRNA,-1.0
RANGAP1,mRNA,-1.0
INPP5E,mRNA,-1.0
HNRNPH1,mRNA,-1.0
HELLS,mRNA,-1.0
CLCC1,mRNA,-1.0
CSNK2A1,mRNA,-1.0
HECTD2,mRNA,-1.0
HCCS,mRNA,-1.0
EFNB2,mRNA,-1.0
C8orf33,mRNA,-1.0
C21orf91,mRNA,-1.0
GEMIN5,mRNA,-1.0
DMXL1,mRNA,-1.0
CNIH4,mRNA,-1.0
PCYOX1,mRNA,-1.0
SYNM,mRNA,-1.0
CDS2,mRNA,-1.0
TTLL9,mRNA,-1.0
SUPT6H,mRNA,-1.0
HIST1H4A,mRNA,-1.0
ZBTB6,mRNA,-1.0
EDIL3,mRNA,-1.0
C1QBP,mRNA,-1.0
SNX16,mRNA,-1.0
PRKAR1A,mRNA,-1.0
CALR,mRNA,-1.0
GDF11,mRNA,-1.0
C2orf47,mRNA,-1.0
SRSF11,mRNA,-1.0
GABARAPL1,mRNA,-1.0
LATS1,mRNA,-1.0
MFF,mRNA,-1.0
MYPOP,mRNA,-1.0
PITX2,mRNA,-1.0
USP44,mRNA,-1.0
CBX6,mRNA,-1.0
ARID1A,mRNA,-1.0
ADD3,mRNA,-1.0
VMA21,mRNA,-1.0
EGLN3,mRNA,-1.0
PITPNA,mRNA,-1.0
NUP35,mRNA,-1.0
FCHO2,mRNA,-1.0
ARMC8,mRNA,-1.0
GRIP1,mRNA,-1.0
ACTN4,mRNA,-1.0
TBC1D20,mRNA,-1.0
PIK3R3,mRNA,-1.0
SENP2,mRNA,-1.0
FBXO18,mRNA,-1.0
GNB4,mRNA,-1.0
ZDHHC6,mRNA,-1.0
INTS2,mRNA,-1.0
STC1,mRNA,-1.0
SF1,mRNA,-1.0
LIN7C,mRNA,-1.0
COQ2,mRNA,-1.0
LSM14A,mRNA,-1.0
ZBTB47,mRNA,-1.0
PDLIM5,mRNA,-1.0
PKD2,mRNA,-1.0
NHLRC2,mRNA,-1.0
SMURF2,mRNA,-1.0
BAHD1,mRNA,-1.0
DAD1,mRNA,-1.0
ISG20L2,mRNA,-1.0
FZD3,mRNA,-1.0
MXI1,mRNA,-1.0
RAD51C,mRNA,-1.0
FKBP14,mRNA,-1.0
TYMS,mRNA,-1.0
ANKRD46,mRNA,-1.0
RBM39,mRNA,-1.0
TSEN54,mRNA,-1.0
GPHN,mRNA,-1.0
FAM69A,mRNA,-1.0
MBD2,mRNA,-1.0
DUSP16,mRNA,-1.0
H3F3B,mRNA,-1.0
PAPOLA,mRNA,-1.0
ZNF664,mRNA,-1.0
ZFYVE16,mRNA,-1.0
POU3F2,mRNA,-1.0
ORC2,mRNA,-1.0
PPP1R14C,mRNA,-1.0
EPB41L3,mRNA,-1.0
EAF1,mRNA,-1.0
SCFD1,mRNA,-1.0
CAPN7,mRNA,-1.0
MAML1,mRNA,-1.0
DSC3,mRNA,-1.0
ROBO2,mRNA,-1.0
SOX11,mRNA,-1.0
SLC25A32,mRNA,-1.0
COG3,mRNA,-1.0
PCBP2,mRNA,-1.0
TMED5,mRNA,-1.0
MAP7,mRNA,-1.0
MYC,mRNA,-1.0
TRIB2,mRNA,-1.0
SEC16A,mRNA,-1.0
GATAD2A,mRNA,-1.0
GIPC1,mRNA,-1.0
CDC25A,mRNA,-1.0
TM9SF3,mRNA,-1.0
ADARB1,mRNA,-1.0
TOR1AIP2,mRNA,-1.0
